osm_id,name,latitude,longitude,city,state,country,address,description,wikidata,tags
3300627908,Indira Gandhi Rashtriya Manav Sangrahalaya,12.314503,76.6576048,Mysuru,Karnataka,India,,,,"{'name': 'Indira Gandhi Rashtriya Manav Sangrahalaya', 'name:etymology:wikidata': 'Q1149', 'name:kn': 'ಇಂದಿರಾ ಗಾಂಧಿ ರಾಷ್ಟ್ರೀಯ ಮಾನವ ಸಂಗ್ರಹಾಲಯ', 'tourism': 'museum'}"
3304615440,Manipal Museum of Anatomy & Pathology,13.3525202,74.7854428,Udupi,Karnataka,India,,,,"{'fee': 'yes', 'name': 'Manipal Museum of Anatomy & Pathology', 'opening_hours': 'Mo-Su 08:00-18:00', 'tourism': 'museum', 'wheelchair': 'yes'}"
3316175218,Budikote,12.9047148,78.1276599,,Karnataka,India,,,,"{'historic': 'castle', 'name': 'Budikote', 'name:kn': 'ಬೂದಿಕೋಟೆ', 'name:kn:iso15919': 'Būdikōṭe'}"
3345761458,Shettihalli Rosary Church,12.8697354,76.0182494,Hassan,Karnataka,India,,"Shettihalli Church is located 2km from Shettihalli, Hassan district in Karnataka. Built in the 1860s by the French missionaries in India, the church is a magnificent structure of Gothic Architecture. After the construction of the Hemavati Dam and Reservoir in 1960 the church was Submerged under water due to the dam. It has since then become a famous tourist spot where people flock to see the half submerged church during monsoon. It is also known as The Submerged Church or The Floating Church.",Q24950770,"{'access': 'yes', 'denomination': 'catholic', 'historic': 'ruins', 'name': 'Shettihalli Rosary Church', 'ruins': 'church', 'wikidata': 'Q24950770', 'wikimedia_commons': 'Category:Shettihalli Rosary Church', 'wikipedia': 'en:Shettihalli Rosary Church'}"
3347429146,Huliyurudurga,12.8201532,77.0359874,,Karnataka,India,,,,"{'historic': 'castle', 'name': 'Huliyurudurga', 'name:kn': 'ಹುಲಿಯೂರುದುರ್ಗ'}"
3353589248,Science Museum,17.3354737,76.8288266,Kalaburagi,Karnataka,India,,,,"{'name': 'Science Museum', 'tourism': 'museum'}"
3353608233,MSK Mill Road,17.3297672,76.8159861,Kalaburagi,Karnataka,India,,,,"{'name': 'MSK Mill Road', 'tourism': 'museum'}"
3353612328,Basaveshewara Statue,17.3338976,76.8359936,Kalaburagi,Karnataka,India,,,,"{'name': 'Basaveshewara Statue', 'name:kn': 'ಬಸವೇಶ್ವರ ಪ್ರತಿಮೆ', 'tourism': 'attraction'}"
3362820997,Sri Vishnu Vitoba Bajana Mandir (Andachtsstätte),12.8816233,74.8180771,Mangaluru,Karnataka,India,,,,"{'historic': 'memorial', 'name': 'Sri Vishnu Vitoba Bajana Mandir (Andachtsstätte)'}"
3370005705,Officers Housing Colony Memorial,12.9765911,77.6445115,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'plaque', 'name': 'Officers Housing Colony Memorial', 'start_date': '1965'}"
3375013342,Brahmi Script Stone,16.8353008,76.9337846,,Karnataka,India,,"Kanaganahalli, situated about 3 km from Sannati, is an important Buddhist site where an ancient Mahastupa was built. It is on the left bank of the Bhima river in Chitapur taluk, Kalaburagi district in Karnataka, India. Nalwar is the nearest Railway station about 19 km from Sannati. The Buddhist site is about 2.5 km from Chandrala Parameshwari temple of Sannati.",Q6360221,"{'artist_name': 'Satavahanas', 'historic': 'memorial', 'inscription': 'Buddhist', 'inscription:url': 'http://www.thefreelibrary.com/Narrative+reliefs+in+Kanaganahalli%3A+their+importance+for+Buddhist...-a0271884982', 'memorial': 'stone', 'name': 'Brahmi Script Stone', 'name:kn': 'ಬ್ರಾಹ್ಮಿ ಲಿಪಿ ಕಲ್ಲು', 'start_date': '1st Century CE', 'wikidata': 'Q6360221', 'wikipedia': 'en:Kanaganahalli'}"
3375048874,Ashoka Pillar,16.8343889,76.9322257,,Karnataka,India,,,,"{'historic': 'monument', 'name': 'Ashoka Pillar', 'name:kn': 'ಅಶೋಕ ಸ್ಥಂಭ'}"
3375048875,King Ashoka,16.8343085,76.932229,,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'King Ashoka'}"
3390746047,KPC Glass House,12.310159,76.6480638,Mysuru,Karnataka,India,,,,"{'name': 'KPC Glass House', 'tourism': 'attraction'}"
3393508235,Bust of Dr. Rajkumar,12.9104577,77.5855754,Bengaluru,Karnataka,India,,"In Memory of Dr. Rajkumar, Kannada actor and singer.",,"{'historic': 'monument', 'name': 'Bust of Dr. Rajkumar', 'note': 'In Memory of Dr. Rajkumar, Kannada actor and singer.'}"
3410462437,Aircraft (LCA),12.9623454,77.6825383,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'material': 'metal', 'memorial': 'aircraft', 'name': 'Aircraft (LCA)', 'type': 'aircraft'}"
3451068237,ಉಂಚಳ್ಳಿ ಜಲಪಾತ,14.409973,74.7481079,,Karnataka,India,,"Unchalli Falls, also known as Lushington Falls, is a waterfall created by a 116-metre (381 ft) drop in the River Aghanashini in Karnataka, India. The falls are located 35 km (22 mi) from Sirsi. The falls are named for J. D. Lushington, a District Collector for the British Government, who discovered the falls in 1845. It is one of world's 5 waterfalls where one can witness the extremely rare phenomena ""Moonbows"".",Q37303,"{'alt_name': 'Lushington Falls', 'name': 'ಉಂಚಳ್ಳಿ ಜಲಪಾತ', 'name:en': 'Unchalli Falls', 'name:kn': 'ಉಂಚಳ್ಳಿ ಜಲಪಾತ', 'tourism': 'attraction', 'waterway': 'waterfall', 'wikidata': 'Q37303'}"
3463767125,Haliyala Fort,15.3350742,74.7546199,,Karnataka,India,,,,"{'historic': 'castle', 'name': 'Haliyala Fort', 'name:kn': 'ಹಳಿಯಾಳ ಕೋಟೆ'}"
3514846889,Sira Gate,13.3625154,77.1033088,Tumakuru,Karnataka,India,,,,"{'historic': 'yes', 'junction': 'yes', 'name': 'Sira Gate', 'name:kn': 'ಸಿರಾ ಗೇಟ್'}"
3583012693,Pavate,15.4405815,74.985486,Dharwad,Karnataka,India,,,,"{'historic': 'monument', 'name': 'Pavate', 'name:kn': 'ದಾನಪ್ಪ ಚಿಂತಪ್ಪ ಪಾವಟೆ'}"
3583789203,Ferdinand Kittel,15.4527742,75.0073362,Dharwad,Karnataka,India,,,,"{'historic': 'monument', 'name': 'Ferdinand Kittel', 'name:kn': 'ಫರ್ಡಿನಾಂಡ್ ಕಿಟ್ಟೆಲ್'}"
3585292886,Basaveshwara,15.4593163,75.0078587,Dharwad,Karnataka,India,,,,"{'historic': 'monument', 'name': 'Basaveshwara', 'name:kn': 'ಬಸವೇಶ್ವರ'}"
3585347437,Dr. Ambedkar,15.4595448,75.0085992,Dharwad,Karnataka,India,,,,"{'historic': 'monument', 'name': 'Dr. Ambedkar', 'name:kn': 'ಡಾ ಅಂಬೇಡ್ಕರ್'}"
3585756293,Poet Bendre's House,15.4633882,74.9880358,Dharwad,Karnataka,India,,,,"{'historic': 'monument', 'name': ""Poet Bendre's House""}"
3585882493,Kargil Memorial,15.4521514,75.0023622,Dharwad,Karnataka,India,,,,"{'historic': 'monument', 'name': 'Kargil Memorial', 'name:kn': 'ಕಾರ್ಗಿಲ್ ಸ್ಮಾರಕ'}"
3585912393,Subhas Chandra Bose,15.4603517,75.0085527,Dharwad,Karnataka,India,,,,"{'historic': 'monument', 'name': 'Subhas Chandra Bose', 'name:kn': 'ಸುಭಾಷ್ ಚಂದ್ರ ಬೋಸ್'}"
3668309489,Mahishasura,12.2750725,76.6709592,Mysuru,Karnataka,India,,Mahishasura is a bovine asura in Hinduism. He is depicted in Hindu literature as a deceitful demon who pursued his evil ways by shape-shifting. Mahishasura was the son of the asura Rambha and the brother of buffalo-demoness named Mahishi. He was ultimately killed by the goddess Durga with her trishula (trident) after which she gained the epithet Mahishasuramardini. Mahishasura had a son named Gajasura.,Q663318,"{'artwork_type': 'statue', 'historic': 'monument', 'name': 'Mahishasura', 'name:kn': 'ಮಹಿಶಾಸುರ', 'tourism': 'artwork', 'wikidata': 'Q663318', 'wikimedia_commons': 'Category:Mahishasura', 'wikipedia': 'en:Mahishasura'}"
3669052064,Namada Chilume,13.3697735,77.1922261,Tumakuru,Karnataka,India,,"Namada Chilume is a natural spring situated by Devarayanadurga, near Tumkur in the state of Karnataka in India. The spring issues from the surface of the rock. It is believed that Rama, along with Sita and Lakshmana, stayed here during their exile in the forest. Rama searched for water to apply tilaka to his forehead. When he could not find any water, he shot an arrow at the rock. The arrow penetrated the rock, made a hole, and the water came out. Henceforth, this place was called Namada Chilume, meaning ""Spring of Tilak"". As shown in the picture, the water comes out from a small hole throughout the year and never dries up. The water that comes out is considered as sacred water (tirtha). It is approximately 14 km from Tumkur and 80 km from Bengaluru.",Q6961204,"{'name': 'Namada Chilume', 'name:kn': 'ನಾಮದ ಚಿಲುಮೆ', 'tourism': 'attraction', 'wikidata': 'Q6961204', 'wikimedia_commons': 'Category:Namada Chilume', 'wikipedia': 'en:Namada Chilume'}"
3669879707,Water Gate,12.425707,76.6864812,,Karnataka,India,,,,"{'historic': 'yes', 'name': 'Water Gate'}"
3669879712,Ruins of Tippu Sultan's Palace,12.4256223,76.6839285,,Karnataka,India,,,,"{'historic': 'ruins', 'name': ""Ruins of Tippu Sultan's Palace""}"
3710903429,Kittur Rani Chennama Statue,12.963396,77.5855103,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Kittur Rani Chennama Statue', 'name:kn': 'ಕಿತ್ತೂರು ರಾಣಿ ಚೆನ್ನಮ್ಮ ಪ್ರತಿಮೆ', 'subject': 'Kittur Rani Chennamma', 'subject:wikidata': 'Q3536979'}"
3710999579,Trignometric Survey Baseline Plaque,13.0126325,77.5822301,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'inscription': 'Survey of India Bangalore Base Line SW End S. 1867-6-8 Rebuilt 1937', 'memorial': 'plaque', 'name': 'Trignometric Survey Baseline Plaque'}"
3765310520,Rastra Kavi Kuvempu,12.9787583,77.5826869,Bengaluru,Karnataka,India,,,,"{'height': '8', 'historic': 'memorial', 'memorial': 'statue', 'min_height': '5', 'name': 'Rastra Kavi Kuvempu', 'name:kn': 'ಕುವೆಂಪು', 'subject': 'Kuvempu', 'subject:wikidata': 'Q3351108'}"
3799213554,Obbavana Kindi,14.2157764,76.3924736,Chitradurga,Karnataka,India,,,,"{'historic': 'archaeological_site', 'name': 'Obbavana Kindi', 'name:kn': 'ಒನಕೆ ಓಬವ್ವನ ಕಿಂಡಿ'}"
3802068358,Bhadra Nature Camp ,13.1980792,75.195311,,Karnataka,India,,,,"{'name': 'Bhadra Nature Camp ', 'tourism': 'attraction'}"
3802126717,Lobo's House,13.1339724,75.289805,,Karnataka,India,,,,"{'historic': 'ruins', 'landmark': 'yes', 'name': ""Lobo's House"", 'tourism': 'attraction'}"
3802136739,Dilapidated Church,13.1338733,75.2714349,,Karnataka,India,,,,"{'historic': 'ruins', 'monument': 'yes', 'name': 'Dilapidated Church', 'tourism': 'attraction'}"
3808139771,Reverend Ferdinand Kittel,12.9741022,77.6115552,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'material': 'metal', 'memorial': 'statue', 'name': 'Reverend Ferdinand Kittel', 'name:kn': 'ಫರ್ಡಿನ್ಯಾಂಡ್ ಕಿಟ್ಟೆಲ್', 'subject:wikidata': 'Q77310', 'subject:wikipedia': 'en:Ferdinand Kittel'}"
3815279419,Mahatma Gandhiji,16.7718674,77.1381799,,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Mahatma Gandhiji', 'name:kn': 'ಮಹಾತ್ಮ ಗಾಂಧೀಜಿ'}"
3818200011,Safari Start Point,12.7997834,77.5770322,,Karnataka,India,,,,"{'name': 'Safari Start Point', 'tourism': 'attraction'}"
3819506152,Mulabagilu Fort,13.1713242,78.3804873,,Karnataka,India,,,,"{'historic': 'castle', 'name': 'Mulabagilu Fort', 'name:kn': 'ಮುಳಬಾಗಿಲು ಕೋಟೆ'}"
3891509367,Narayanadurga,12.7125243,76.5858841,,Karnataka,India,,,,"{'historic': 'castle', 'name': 'Narayanadurga', 'name:kn': 'ನಾರಾಯಣದುರ್ಗ', 'natural': 'peak'}"
3895155048,Fort Kagala,14.5060296,74.3573534,,Karnataka,India,,Kagal Fort is a an ancient fort which has been forgotten by many. But the ruins still exist.,,"{'historic': 'castle', 'name': 'Fort Kagala', 'name:kn': 'ಕಾಗಲ ಕೋಟೆ', 'note': 'Kagal Fort is a an ancient fort which has been forgotten by many. But the ruins still exist.'}"
3914219611,Kappe Arabatta Shilashasana,15.9221735,75.685841,,Karnataka,India,,"Kappe Arabhatta was a Chalukya warrior of the 8th century who is known from a Kannada verse inscription, dated to c. 700 CE, and carved on a cliff overlooking the northeast end of the artificial lake in Badami, Karnataka, India. The inscription consists of five stanzas written out in ten lines in the Kannada script. Stanza 2 consists of a Sanskrit śloka. Of the remaining stanzas, all except the first are in the tripadi, a Kannada verse metre.",Q6367138,"{'historic': 'ruins', 'name': 'Kappe Arabatta Shilashasana', 'name:kn': 'ಕಪ್ಪೆ ಅರಬಟ್ಟನ ಶಿಲಾಶಾಸನ', 'wikidata': 'Q6367138', 'wikipedia': 'en:Kappe Arabhatta'}"
3980403402,Muscle Power Exhibit,12.9843074,77.5913805,Bengaluru,Karnataka,India,,,,"{'name': 'Muscle Power Exhibit', 'tourism': 'attraction'}"
3995018999,Tipu's Rest House,13.3718913,77.6805343,,Karnataka,India,,,,"{'historic': 'ruins', 'name': ""Tipu's Rest House""}"
4029938933,GTS Baseline Survey Point,13.0125912,77.5823361,Bengaluru,Karnataka,India,,,,"{'name': 'GTS Baseline Survey Point', 'tourism': 'attraction'}"
4078446925,Mallalli Falls,12.6812226,75.7236637,,Karnataka,India,,,,"{'name': 'Mallalli Falls', 'name:kn': 'ಮಲ್ಲಳ್ಳಿ ಜಲಪಾತ', 'tourism': 'attraction', 'waterway': 'waterfall', 'wheelchair': 'no'}"
4101646591,Sharada Public School,12.2855804,76.5968754,Mysuru,Karnataka,India,,,,"{'name': 'Sharada Public School', 'tourism': 'attraction'}"
4109414797,Pyramid Valley International,12.7000841,77.4939319,Bengaluru,Karnataka,IN,,,,"{'addr:city': 'Bengaluru', 'addr:country': 'IN', 'addr:hamlet': 'Kebbedoddi Village', 'addr:place': 'Pyramid Valley International', 'addr:postcode': '562112', 'addr:state': 'Karnataka', 'addr:subdistrict': 'Harohalli Hobli', 'email': 'info@pyramidvalley.org', 'name': 'Pyramid Valley International', 'opening_hours': 'Mo-Su 09:00-18:00', 'phone': '+91 81470 93627', 'tourism': 'attraction', 'website': 'https://www.pyramidvalley.org/', 'wheelchair': 'limited'}"
4191584495,Sculpture museum,15.321674,76.4722527,Hosapete,Karnataka,India,,,,"{'fee': 'no', 'name': 'Sculpture museum', 'opening_hours': 'Sa-Th 10:00-17:00', 'tourism': 'museum', 'wheelchair': 'no'}"
4225449492,Mandalpatti last jeep point,12.5424116,75.7037103,,Karnataka,India,,,,"{'name': 'Mandalpatti last jeep point', 'tourism': 'attraction'}"
4272727195,jaamun,12.9694804,77.6457024,Bengaluru,Karnataka,India,,,,"{'name': 'jaamun', 'tourism': 'attraction'}"
4368677991,Sri Mahalakshmi Temple,13.4714768,77.285839,,Karnataka,India,,,,"{'name': 'Sri Mahalakshmi Temple', 'name:kn': 'ಶ್ರೀ ಮಹಾಲಕ್ಷ್ಮಿ ದೇವಸ್ಥಾನ', 'tourism': 'attraction'}"
4368861391,Indiranagar Plaque,12.9803441,77.637495,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'name': 'Indiranagar Plaque', 'name:en': 'Indiranagar Plaque'}"
4461240133,Vibhuti falls,14.5983501,74.551366,,Karnataka,India,,,,"{'alt_name': 'Vibhuthi falls', 'name': 'Vibhuti falls', 'name:kn': 'ವಿಭೂತಿ', 'old_name': 'Vibhooti falls', 'tourism': 'attraction', 'waterway': 'waterfall'}"
4473780943,Shrimantgad,15.1152493,75.609764,,Karnataka,India,,,,"{'historic': 'castle', 'name': 'Shrimantgad', 'name:kn': 'ಶ್ರೀಮಂತಗಡ'}"
4491064218,Aakalagavi,14.9973227,74.5264097,,Karnataka,India,,,,"{'name': 'Aakalagavi', 'name:kn': 'ಆಕಳಗವಿ', 'natural': 'cave_entrance', 'tourism': 'attraction'}"
4506479747,Dr B R Ambedkar Statue,15.3072413,76.4745043,Hosapete,Karnataka,India,,,,"{'check_date': '2022-08-02', 'historic': 'memorial', 'memorial': 'statue', 'name': 'Dr B R Ambedkar Statue', 'name:kn': 'ಡಾ ಬಿ ಆರ್ ಅಂಬೇಡ್ಕರ್'}"
4512413322,Kuvempu,12.9751413,77.6546502,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'bust', 'name': 'Kuvempu'}"
4528413793,143/4,15.2859643,76.3879555,Hosapete,Karnataka,India,,,,"{'name': '143/4', 'name:en': '143/4', 'tourism': 'attraction'}"
4548858192,Sri Kasi Vishwanathar Temple,12.9568231,77.6188771,Bengaluru,Karnataka,India,,,,"{'amenity': 'place_of_worship', 'historic': 'yes', 'name': 'Sri Kasi Vishwanathar Temple', 'name:en': 'Sri Kasi Vishwanathar Temple', 'religion': 'hindu', 'start_date': '1887'}"
4550329208,Monolithic Bull,15.3338762,76.4668537,Hosapete,Karnataka,India,,,,"{'historic': 'ruins', 'name': 'Monolithic Bull', 'name:en': 'Monolithic Bull'}"
4550330701,Hemakuta Hill Temples,15.3329279,76.4593547,Hosapete,Karnataka,India,,,,"{'historic': 'ruins', 'name': 'Hemakuta Hill Temples'}"
4560207698,Camp #3,15.008718,75.0006011,,Karnataka,India,,,,"{'name': 'Camp #3', 'name:en': 'Camp #3', 'tourism': 'attraction'}"
4561184908,Market,15.0275988,75.0041071,,Karnataka,India,,,,"{'name': 'Market', 'name:en': 'Market', 'tourism': 'attraction'}"
4561255190,Krishna Garden,16.3261576,75.884508,,Karnataka,India,,,,"{'name': 'Krishna Garden', 'name:en': 'Krishna Garden', 'tourism': 'attraction'}"
4561293989,Rock Garden,16.336088,75.900211,,Karnataka,India,,,,"{'name': 'Rock Garden', 'name:en': 'Rock Garden', 'tourism': 'attraction'}"
4563309690,Home for age monks of Gomang Monastery,15.024337,75.001312,,Karnataka,India,,,,"{'name': 'Home for age monks of Gomang Monastery', 'name:en': 'Home for age monks of Gomang Monastery', 'tourism': 'attraction'}"
4563309692,Aquarium,16.8285453,75.721254,Vijayapura,Karnataka,India,,,,"{'name': 'Aquarium', 'name:en': 'Aquarium', 'opening_hours': 'Mo-Su 10:00-17:30', 'tourism': 'museum'}"
4563662792,Shivgiri Amusement Rides,16.8173121,75.7570373,Vijayapura,Karnataka,India,,,,"{'name': 'Shivgiri Amusement Rides', 'name:en': 'Shivgiri Amusement Rides', 'opening_hours': 'Mo-Su 09:00-19:00', 'tourism': 'attraction'}"
4564737691,Shilpamala,12.7013358,77.2523143,,Karnataka,India,,Inside Janapada Loka,,"{'description': 'Inside Janapada Loka', 'name': 'Shilpamala', 'name:kn': 'ಶಿಲ್ಪಮಾಲ', 'opening_hours': 'We-Mo 09:00-17:30', 'tourism': 'museum'}"
4566721191,Lake View Farm,12.9566102,77.7329889,Bengaluru,Karnataka,India,,,,"{'name': 'Lake View Farm', 'name:en': 'Lake View Farm', 'tourism': 'attraction'}"
4584023942,Kunchikal Falls,13.6952414,75.0275534,,Karnataka,India,,"Kunchikal Falls is a waterfall in India located in the Nidagodu village near Masthikatte in the Shimoga district of Karnataka state. Kunchikal Falls cascades down rocky boulders and the total height of the falls is 455 meters, according to the World Waterfall Database. Kunchikal Falls is formed by the Varahi River.",Q38816,"{'name': 'Kunchikal Falls', 'name:kn': 'ಕುಂಚಿಕಲ್ ಅಬ್ಬೆ', 'tourism': 'attraction', 'wikidata': 'Q38816', 'wikipedia': 'en:Kunchikal Falls'}"
4585165992,Birds Watch Tower,12.3037314,76.6762061,Mysuru,Karnataka,India,,,,"{'name': 'Birds Watch Tower', 'name:en': 'Birds Watch Tower', 'tourism': 'attraction'}"
4585237547,Funway,12.2952847,76.6830995,Mysuru,Karnataka,India,,,,"{'name': 'Funway', 'name:en': 'Funway', 'tourism': 'attraction'}"
4691598844,"Dr. BR Ambedkar, Constitution of India",12.9603763,77.6015418,Bengaluru,Karnataka,India,,,,"{'access': 'yes', 'historic': 'monument', 'name': 'Dr. BR Ambedkar, Constitution of India'}"
4694862994,Potnis Galli Dharwad,15.4603227,75.0190951,Dharwad,Karnataka,India,Potnis Galli,,,"{'addr:street': 'Potnis Galli', 'name': 'Potnis Galli Dharwad', 'name:en': 'Potnis Galli Dharwad', 'tourism': 'attraction'}"
4703733901,Nadaprabhu Kempe Gowda,12.9716421,77.6582993,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Nadaprabhu Kempe Gowda', 'name:kn': 'ನಾಡಪ್ರಭು ಕೆಂಪೇಗೌಡ', 'subject': 'Kempe Gowda I', 'subject:wikidata': 'Q6387049'}"
4715340490,Basavanna Monument,12.9844454,77.5885019,Bengaluru,Karnataka,India,,,,"{'artwork_subject': 'Basavanna', 'historic': 'memorial', 'material': 'metal', 'memorial': 'statue', 'name': 'Basavanna Monument', 'name:en': 'Basavanna Monument', 'subject:wikidata': 'Q771686'}"
4752462141,Basava Vana,15.3524544,75.1344268,Hubballi,Karnataka,India,,,,"{'historic': 'monument', 'name': 'Basava Vana', 'name:en': 'Basava Vana', 'name:kn': 'ಬಸವ ವನ'}"
4827607525,Bull Temple,13.3693722,77.6860634,,Karnataka,India,,,,"{'amenity': 'place_of_worship', 'name': 'Bull Temple', 'religion': 'hindu', 'tourism': 'attraction'}"
4828690973,Doctor Rajkumar,12.9365741,77.5798876,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Doctor Rajkumar', 'name:kn': 'ಡಾ|| ರಾಜ್\u200cಕುಮಾರ್', 'subject': 'Dr. Rajkumar', 'subject:wikidata': 'Q984634'}"
4926628941,Karivarathi Temple,14.2109272,76.3999219,Chitradurga,Karnataka,India,,,,"{'historic': 'archaeological_site', 'name': 'Karivarathi Temple', 'name:kn': 'ಕರಿವರ್ತಿ ದೇವಾಲಯ'}"
4926741144,Jhanda Batteri,14.2211998,76.3981837,Chitradurga,Karnataka,India,,,,"{'historic': 'archaeological_site', 'name': 'Jhanda Batteri', 'name:kn': 'ಜಂಡ ಬತೇರಿ'}"
4926741372,Jodu Batteri,14.2101084,76.4016438,Chitradurga,Karnataka,India,,,,"{'historic': 'archaeological_site', 'name': 'Jodu Batteri', 'name:kn': 'ಜೋಡು ಬತೇರಿ'}"
4926741414,Lal Batteri,14.2094997,76.3964677,Chitradurga,Karnataka,India,,,,"{'historic': 'archaeological_site', 'name': 'Lal Batteri', 'name:kn': 'ಲಾಲ್ ಬತೇರಿ'}"
4926741418,Nellikayi Siddappana Batteri,14.2072896,76.3941229,Chitradurga,Karnataka,India,,,,"{'historic': 'archaeological_site', 'name': 'Nellikayi Siddappana Batteri', 'name:kn': 'ನೆಲ್ಲಿಕಾಯಿ ಸಿದ್ದಪ್ಪನ ಬತೇರಿ'}"
4929220816,Mint and Palegar Office,14.2154381,76.3942503,Chitradurga,Karnataka,India,,,,"{'historic': 'archaeological_site', 'name': 'Mint and Palegar Office'}"
4950994667,Badami Cave Temples,15.9183722,75.6843849,,Karnataka,India,,"The Badami cave temples are a complex of Buddhist, Hindu and Jain cave temples located in Badami, a town in the Bagalkot district in northern part of Karnataka, India. The caves are important examples of Indian rock-cut architecture, especially Badami Chalukya architecture, and the earliest date from the 6th century. Badami is a modern name and was previously known as ""Vataapi"", the capital of the early Chalukya dynasty, which ruled much of Karnataka from the 6th to the 8th century. Badami is situated on the west bank of a man-made lake ringed by an earthen wall with stone steps; it is surrounded on the north and south by forts built during Early Chalukya and in later times.",Q825236,"{'name': 'Badami Cave Temples', 'tourism': 'attraction', 'wikidata': 'Q825236', 'wikipedia': 'en:Badami cave temples'}"
4951025381,Yellamma Temple,15.9195534,75.6843475,,Karnataka,India,,,,"{'amenity': 'place_of_worship', 'historic': 'ruins', 'name': 'Yellamma Temple', 'name:kn': 'ದತ್ತಾತ್ರೇಯ ದೇವಸ್ಥಾನ', 'religion': 'hindu', 'ruins': 'temple'}"
4954870213,Mudgal Fort Northern Entrance,16.0141665,76.4349768,,Karnataka,India,,,,"{'name': 'Mudgal Fort Northern Entrance', 'tourism': 'attraction'}"
4954871831,Bastion,16.0083713,76.4360297,,Karnataka,India,,,,"{'historic': 'archaeological_site', 'name': 'Bastion'}"
4956708877,Siddlaphadi Cave,15.9437683,75.7013757,,Karnataka,India,,,,"{'name': 'Siddlaphadi Cave', 'natural': 'cave_entrance', 'tourism': 'attraction'}"
4971954121,Infosys Gate 6,12.8502548,77.6640021,,Karnataka,India,,,,"{'name': 'Infosys Gate 6', 'name:en': 'Infosys Gate 6', 'name:kn': 'ಇನ್ಫೋಸಿಸ್ ದ್ವಾರ ೬', 'tourism': 'attraction'}"
4979669615,LCA Tejas Model,12.9806974,77.5971034,Bengaluru,Karnataka,India,,,,"{'aircraft:type': 'military', 'historic': 'monument', 'man_made': 'aircraft', 'model': 'HAL Tejas', 'model:wikidata': 'Q175940', 'name': 'LCA Tejas Model'}"
5043151021,Vintage Cars,12.3189617,75.8696038,,Karnataka,India,,,,"{'name': 'Vintage Cars', 'name:en': 'Vintage Cars', 'tourism': 'museum'}"
5043151621,View Point,12.3811989,75.5136006,,Karnataka,India,,,,"{'name': 'View Point', 'name:en': 'View Point', 'tourism': 'attraction'}"
5141071423,Peninsular Gneiss,12.9776542,77.5973699,Bengaluru,Karnataka,India,,,,"{'alt_name': 'Archean Age Rock', 'name': 'Peninsular Gneiss', 'tourism': 'attraction'}"
5142589714,Aihole museum,16.0204269,75.8827044,,Karnataka,India,,,,"{'name': 'Aihole museum', 'name:kn': 'ವಸ್ತು ಸಂಗ್ರಹಾಲಯ', 'tourism': 'museum'}"
5167596355,RVCE Founder's Memorial,12.9225418,77.4981542,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'name': ""RVCE Founder's Memorial""}"
5235925922,House of R. K. Narayan,12.3279317,76.6407055,Mysuru,Karnataka,India,Vivekananda Road,,,"{'addr:housenumber': 'D14', 'addr:postcode': '570 020', 'addr:street': 'Vivekananda Road', 'name': 'House of R. K. Narayan', 'name:kn': 'ಆರ್ ಕೇ ನಾರಾಯಣ್ ಅವರ ಮನೆ', 'tourism': 'museum'}"
5237321921,Kota Venkataramana Swamy Temple,12.9520485,77.5774243,Bengaluru,Karnataka,India,,,,"{'name': 'Kota Venkataramana Swamy Temple', 'name:ko': '코타 벤카타라마나 스와미 템플', 'tourism': 'attraction'}"
5250122790,Kempegowda Tower,12.9797866,77.6211119,Bengaluru,Karnataka,India,,,,"{'historic': 'monument', 'name': 'Kempegowda Tower', 'name:kn': 'ಕೆಂಪೇಗೌಡ ಗೋಪುರ'}"
5250142957,Kempegowda Tower,12.9479473,77.5634015,Bengaluru,Karnataka,India,,,,"{'historic': 'monument', 'name': 'Kempegowda Tower', 'name:hi': 'केम्पेगौडा गोपुरा', 'name:kn': 'ಕೆಂಪೇಗೌಡ ಗೋಪುರ'}"
5250142964,Kempegowda Statue,12.9491053,77.5629079,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Kempegowda Statue', 'name:kn': 'ಕೆಂಪೆಗೌಡ ಪ್ರತಿಮೆ', 'name:ml': 'കെമ്പഗൗഡ പ്രതിമ'}"
5305559830,Anand Mahal,16.8264006,75.7196856,Vijayapura,Karnataka,India,,,,"{'name': 'Anand Mahal', 'name:kn': 'ಆನಂದ ಮಹಲ್', 'tourism': 'attraction'}"
